,Part_id,NT_EASY,NT_MEDIUM,NT_HARD,TR_EASY,TR_MEDIUM,TR_HARD,RTM_EASY,RTM_MEDIUM,RTM_HARD,RFRF_EASY,RFRF_MEDIUM,RFRF_HARD,RV_AVG_DUR_EASY_CORR,RV_AVG_DUR_MEDIUM_CORR,RV_AVG_DUR_HARD_CORR,RV_AVG_DUR_EASY_SMALL_ERROR,RV_AVG_DUR_MEDIUM_SMALL_ERROR,RV_AVG_DUR_HARD_SMALL_ERROR,RV_AVG_DUR_EASY_BIG_ERROR,RV_AVG_DUR_MEDIUM_BIG_ERROR,RV_AVG_DUR_HARD_BIG_ERROR,RV_AVG_DUR_EASY_CONTROL,RV_AVG_DUR_MEDIUM_CONTROL,RV_AVG_DUR_HARD_CONTROL,RV_SUM_FIX_EASY_CORR,RV_SUM_FIX_MEDIUM_CORR,RV_SUM_FIX_HARD_CORR,RV_SUM_FIX_EASY_SMALL_ERROR,RV_SUM_FIX_MEDIUM_SMALL_ERROR,RV_SUM_FIX_HARD_SMALL_ERROR,RV_SUM_FIX_EASY_BIG_ERROR,RV_SUM_FIX_MEDIUM_BIG_ERROR,RV_SUM_FIX_HARD_BIG_ERROR,RV_SUM_FIX_EASY_CONTROL,RV_SUM_FIX_MEDIUM_CONTROL,RV_SUM_FIX_HARD_CONTROL,AVG_PUP_SIZE_EASY,AVG_PUP_SIZE_MEDIUM,AVG_PUP_SIZE_HARD,MEAN_CORR_EASY,MEAN_CORR_MEDIUM,MEAN_CORR_HARD,MEAN_RT_EASY,MEAN_RT_MEDIUM,MEAN_RT_HARD,PERC_CORR_EASY,PERC_CORR_MEDIUM,PERC_CORR_HARD,PERC_SMALL_ERROR_EASY,PERC_SMALL_ERROR_MEDIUM,PERC_SMALL_ERROR_HARD,PERC_BIG_ERROR_EASY,PERC_BIG_ERROR_MEDIUM,PERC_BIG_ERROR_HARD,PERC_CONTROL_EASY,PERC_CONTROL_MEDIUM,PERC_CONTROL_HARD,RM
26,79,98,142,228,0.14350145431307393,0.14068083469258902,0.2073062294575554,0.19812132928584913,0.212775799632127,0.21919996975375838,0.11421544322877313,0.08262423191920586,0.03588489016667254,557.25,1637.6666666666667,1292.9,578.3333333333334,1877.3333333333333,3788.8,1264.3333333333333,1997.2631578947369,2112.5416666666665,591.6666666666666,1793.5714285714287,1931.142857142857,132.0,157.0,246.0,66.5,128.0,131.0,32.0,75.5,106.5,31.0,81.0,99.0,1025.5014753215744,1037.0953743028301,1037.7335670152129,0.9285714285714286,0.7142857142857143,0.6428571428571429,48.779993439845256,72.09835771177339,78.55873086075631,0.9285714285714286,0.7142857142857143,0.6428571428571429,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.9583446712018139
27,139,256,380,468,0.31594831564638765,0.2559123787570351,0.3458500230819171,0.4678466392589285,0.3740677974827865,0.4372468036475202,0.24542889842873553,0.10910420196129207,0.08119494388046238,2566.9,3753.1,4776.666666666667,3587.266666666667,4396.764705882353,4845.1578947368425,2782.0454545454545,4526.105263157895,4345.047619047619,1719.2222222222222,6854.1,4623.6,304.0,394.0,345.0,141.5,391.5,251.0,126.0,132.0,282.5,108.0,115.0,157.0,1444.8154155543828,1450.9671156785757,1444.0309954102925,0.7142857142857143,0.42857142857142855,0.21428571428571427,57.87565047879486,106.06308797835352,96.65626484764938,0.7692307692307693,0.42857142857142855,0.23076923076923078,0.23076923076923078,0.5,0.15384615384615385,0.0,0.07142857142857142,0.5384615384615384,0.0,0.0,0.07692307692307693,0.8589365079365081
28,145,488,525,577,0.4140083824475629,0.400048257906419,0.43880907798025476,0.4942420192369345,0.46423733438169695,0.4896059818877299,0.008266593603625107,0.0267178896513767,0.011015096508606603,1794.5555555555557,4777.888888888889,2654.4545454545455,3228.5714285714284,3342.2,4179.826086956522,2192.3888888888887,4228.5625,5265.538461538462,3046.5,3662.6363636363635,3711.0,356.0,377.0,315.0,201.0,261.5,331.0,147.0,175.0,252.0,108.0,171.0,198.0,1239.455608663477,1229.3391206059255,1258.553404657869,0.8571428571428571,0.6428571428571429,0.2857142857142857,84.19429251908387,93.73869091756465,93.92304713472734,0.8571428571428571,0.6428571428571429,0.3076923076923077,0.07142857142857142,0.2857142857142857,0.38461538461538464,0.07142857142857142,0.07142857142857142,0.3076923076923077,0.0,0.0,0.0,0.9060394889663181
29,96,259,289,426,0.2820170262593646,0.2622103395393806,0.29591532836836226,0.35556902667169593,0.3876984013087654,0.3449844804715104,0.049243003843835925,0.07001469716807933,0.0689190967591442,1820.8,2412.75,5150.916666666667,3600.0625,4896.058823529412,3589.764705882353,2722.5454545454545,3629.4545454545455,3979.0588235294117,2276.0,4409.888888888889,5120.6,350.0,377.0,313.0,108.5,250.0,264.5,95.0,138.5,239.5,80.0,120.0,198.0,1229.3891173456389,1268.213070870528,1207.5356578771991,0.9285714285714286,0.7142857142857143,0.5,65.59887622879185,78.72632779897243,102.8286422212412,0.9285714285714286,0.7142857142857143,0.5,0.0,0.21428571428571427,0.21428571428571427,0.0,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.0,0.0,0.93
30,134,94,229,152,0.18385532373104915,0.26972645668050893,0.23361084196822082,0.37423359963915204,0.3616101286702317,0.38027849097497946,0.17193993402711777,0.07381788861607361,0.14014345147942248,468.2857142857143,1588.4545454545455,1772.0,1155.4705882352941,1974.0555555555557,1660.157894736842,1396.2857142857142,1829.6470588235295,1774.2105263157894,1522.8181818181818,3408.0,1367.3636363636363,145.0,219.0,94.0,67.0,213.0,109.0,62.0,95.0,119.0,67.0,76.0,110.0,1206.0502272081653,1265.415115854025,1215.0636151702136,0.7857142857142857,0.21428571428571427,0.14285714285714285,36.519397850603646,60.64344988047612,46.47533806936839,0.7857142857142857,0.21428571428571427,0.14285714285714285,0.0,0.7857142857142857,0.35714285714285715,0.14285714285714285,0.0,0.5,0.07142857142857142,0.0,0.0,0.86859410430839
31,181,148,350,368,0.16677787938368652,0.24703400399583367,0.24567289010753252,0.40238656721760924,0.39719609366474107,0.3902427072739366,0.09724051870119647,0.07242895834869845,0.046595735627270235,841.2222222222222,1985.5,3674.5,2533.5555555555557,4554.5,3869.0476190476193,2193.6111111111113,4364.470588235294,4211.611111111111,1846.4545454545455,3869.3846153846152,7188.428571428572,390.0,578.0,568.0,178.5,354.0,311.0,84.5,163.5,347.0,90.0,148.0,193.0,1838.6572184813851,1816.7455934343247,1876.5246956955586,0.9285714285714286,0.6428571428571429,0.6428571428571429,63.38627526920469,101.20064280875938,106.9947696475947,0.9285714285714286,0.6428571428571429,0.6428571428571429,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.9241345427059713
32,157,261,346,316,0.28860371759909353,0.271069119687381,0.26100987342575277,0.4034779490558638,0.32881310967488997,0.33224326739445637,0.03780598124411114,0.0620552424893577,0.08040177876308924,1198.6666666666667,2980.9,4054.6,1460.7727272727273,3201.315789473684,4275.363636363636,2993.842105263158,3336.764705882353,2083.4375,3253.0,3345.5,1985.75,293.0,459.0,410.0,127.0,286.0,155.0,89.0,148.5,279.5,135.0,158.0,102.0,1257.0590664107146,1281.006457136141,1313.3964213449042,1.0,0.8571428571428571,0.7857142857142857,64.59673249515929,91.17337210076987,86.47729787068485,1.0,0.8571428571428571,0.7857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.9640967498110355
33,56,548,449,607,0.5928581244330465,0.5732860393703108,0.537221887904601,0.4345585140620753,0.5006153306469241,0.42139968101411746,0.06822844977280021,0.06871260911971636,0.047679106334755625,1841.2,1763.2857142857142,3671.75,4305.625,1327.75,3377.7272727272725,2263.15,3471.5,2560.777777777778,2136.4,2371.8888888888887,4115.375,550.0,396.0,439.0,157.0,244.0,210.5,116.5,100.0,279.0,96.0,107.0,113.0,2335.795081234749,2353.21292501934,2356.1380853213204,0.9285714285714286,0.9285714285714286,0.5714285714285714,66.02398707159435,55.94315292703686,80.70621066139834,0.9285714285714286,1.0,0.5714285714285714,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.9679674796747968
34,85,308,289,386,0.3648972493562137,0.29770543270467975,0.31647133811988903,0.4202585596327283,0.41594702574126785,0.37860548412873823,0.08618683472781115,0.11077629452167179,0.07133559115838162,1175.0,1065.6,2904.4,2099.7,2566.684210526316,2973.9444444444443,1886.3333333333333,2723.7894736842104,3147.35,3754.181818181818,2759.125,3049.0,406.0,377.0,394.0,117.5,198.0,243.0,88.0,116.5,221.5,87.0,81.0,148.0,1163.1148864813724,1144.6607086930064,1145.4061636346737,0.9285714285714286,0.8571428571428571,0.7857142857142857,60.29094502305645,69.33987383204597,87.12140800878363,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.9681708238851096
35,18,128,175,141,0.23247091117767443,0.24127190076510976,0.21040208599578147,0.22201335253266624,0.24457250036757647,0.21497273556603025,0.12526004900791426,0.056672701444860585,0.09401391931909375,1555.090909090909,1738.1,1623.4444444444443,997.1111111111111,1160.625,1173.9444444444443,1119.2777777777778,1516.590909090909,1171.611111111111,1349.7777777777778,1404.875,1595.7272727272727,140.0,97.0,122.0,93.5,85.5,102.5,74.0,96.5,73.5,84.0,106.0,90.0,2246.322973874809,2196.829594678759,2230.9169987786545,0.42857142857142855,0.21428571428571427,0.2857142857142857,39.32903732574687,51.80876828325472,47.86753193896805,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.21428571428571427,0.5750415721844293
36,32,143,86,132,0.1544916636694872,0.12037148935460519,0.1564636898899414,0.10122985234846818,0.09158170837164153,0.1211076372987507,0.011410775885854011,0.025510357732291097,0.025743018310831416,2775.3333333333335,2999.8571428571427,1950.0,2009.8,1842.7222222222222,2368.866666666667,3757.7894736842104,1441.125,3373.5,1962.909090909091,1873.2857142857142,2376.0833333333335,67.0,64.0,71.0,131.0,72.0,111.5,185.0,127.0,91.0,246.0,242.0,302.0,600.4337867919965,609.4081397293546,610.1410898691126,0.0,0.0,0.0,66.11544902602459,51.03249262589712,60.26044403786981,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5714285714285714,0.9285714285714286,0.8571428571428571,0.0856084656084656
37,101,162,234,191,0.28879355288404335,0.26868176506756225,0.21035532690613573,0.40252473243278525,0.3701814687788544,0.3855427674312939,0.09093788098593097,0.0858863078079216,0.10069302004384387,1687.0,2384.7272727272725,2581.8888888888887,1722.5625,2068.6666666666665,2127.9473684210525,1548.3157894736842,2620.9444444444443,2115.5,913.4166666666666,2220.5555555555557,2231.2,174.0,351.0,201.0,77.5,193.0,155.0,69.0,85.0,159.0,72.0,77.0,93.0,1708.0994611731378,1720.5053352673444,1701.0154704372342,1.0,0.5714285714285714,0.5,40.06816792089103,62.20848560408545,64.85624749091724,1.0,0.5714285714285714,0.5,0.0,0.2857142857142857,0.21428571428571427,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.9322675736961452
38,164,159,341,288,0.2456757578644578,0.26284973346083124,0.2014306652697285,0.28311581628466964,0.2958701348743066,0.32240796447703735,0.19438514917067998,0.07950240911774233,0.11724383777949698,2036.625,3687.0,3341.0,2521.733333333333,3190.7619047619046,4073.7,2659.8695652173915,4748.35,3765.9473684210525,1293.9,6178.777777777777,3777.285714285714,152.0,344.0,307.0,104.5,281.5,212.5,89.5,89.5,182.0,76.0,125.0,104.0,3064.4468161185714,3080.3611931196865,3047.116902662297,0.9285714285714286,0.7857142857142857,0.8571428571428571,46.228178782738205,92.66565553041528,102.12659797296563,0.9285714285714286,0.7857142857142857,0.8571428571428571,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.0,0.9640967498110354
39,113,122,190,253,0.19849475438285366,0.18489336306521145,0.21626826537586774,0.38848026642618005,0.4137816153103082,0.38343850561974446,0.13488694764024986,0.08019700966805371,0.10942490375796374,1097.3333333333333,1231.6153846153845,1490.2,1939.5555555555557,1452.1666666666667,3185.608695652174,1720.5555555555557,2214.277777777778,3296.2105263157896,1425.5454545454545,1868.2857142857142,2653.5555555555557,170.0,281.0,363.0,104.5,143.5,201.5,72.5,102.5,196.5,70.0,48.0,101.0,1890.3468079636211,1945.1009336724403,1911.6497040788206,0.7857142857142857,0.8571428571428571,0.42857142857142855,43.901843861716024,73.4013830807002,83.560241906139,0.7857142857142857,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.0,0.0,0.14285714285714285,0.8625321239606953
40,82,119,174,186,0.17828266122099024,0.18591800753204715,0.15931465174402223,0.3340687473084142,0.30517265592659765,0.3036040474617346,0.04810635505719325,0.024377697366917563,0.038528449810481764,1196.375,1919.0,2300.181818181818,1253.8947368421052,1841.842105263158,2200.733333333333,1507.1666666666667,2476.55,2616.875,942.0909090909091,2398.5,2996.285714285714,173.0,235.0,215.0,92.5,205.0,181.0,71.5,121.5,206.5,71.0,86.0,124.0,1202.9201470168678,1243.3180002025806,1246.5655274494427,0.8571428571428571,0.7142857142857143,0.5714285714285714,47.67709850069956,66.8497451836616,83.39292174495677,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.0,0.2857142857142857,0.0,0.0,0.0,0.9310355253212396
41,155,353,422,441,0.39971843261040096,0.4157739486110559,0.44560183371183765,0.4132080804508761,0.403255408821833,0.4214716355465941,0.12522397174367997,0.1752763062366243,0.18042024177343446,2747.8888888888887,3717.222222222222,3350.4,2272.391304347826,2881.125,3277.4444444444443,3449.1875,2929.5714285714284,4199.8421052631575,3095.125,3644.2,3749.4444444444443,315.0,262.0,167.0,185.0,228.0,210.5,156.5,218.0,252.5,134.0,173.0,181.0,2245.453122902359,2216.237022618122,2231.3655236023433,0.7857142857142857,0.2857142857142857,0.21428571428571427,63.08011754579671,72.49818619842121,70.69091196866677,0.7857142857142857,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.5,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.5,0.0,0.14285714285714285,0.0,0.8284353741496601
42,69,283,423,501,0.33829077813193614,0.312293561295847,0.4430342565626514,0.367588193966691,0.3108494804308478,0.362041227503623,0.13723847228187747,0.0963628664326663,0.06863847497033222,1603.375,4048.5,2430.1666666666665,2178.55,3283.125,3286.3333333333335,2720.9444444444443,3494.5263157894738,2738.0625,1174.6,3177.4545454545455,3599.0,282.0,456.0,328.0,139.5,380.0,223.0,110.0,148.5,271.5,115.0,159.0,266.0,1232.4331974854751,1219.200436972853,1253.8377585192814,0.9285714285714286,0.35714285714285715,0.21428571428571427,59.75417309898403,96.74962746242029,80.77414727105572,0.9285714285714286,0.35714285714285715,0.23076923076923078,0.07142857142857142,0.5714285714285714,0.23076923076923078,0.0,0.07142857142857142,0.5384615384615384,0.0,0.0,0.0,0.9093224932249321
43,64,97,135,184,0.2439746869575736,0.22463627566507513,0.23660926887874564,0.2764283507288476,0.2615015844603325,0.3375887039724481,0.014902577528078595,0.009115240874765049,0.010427524789879067,1518.2,1186.9,2038.875,1083.8235294117646,1571.8333333333333,2375.2105263157896,1232.7894736842106,2106.15,2881.35,1884.0,1322.125,3828.5555555555557,199.0,279.0,304.0,111.5,152.5,172.0,71.5,92.5,236.5,67.0,64.0,72.0,1373.0961302401058,1356.5208208515742,1387.990730011194,0.9285714285714286,1.0,0.7857142857142857,28.398730683795424,42.926535860282456,55.54667069950002,0.9285714285714286,1.0,0.8461538461538461,0.07142857142857142,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.975609756097561
44,174,269,349,478,0.29379852496766073,0.35845590192245613,0.559137550098097,0.32787696948825906,0.4041544074933325,0.5421329840609086,0.046799156120220425,0.022468714356606447,0.02615196277728693,3016.25,2137.8888888888887,3103.6666666666665,2901.5555555555557,3010.5625,3261.222222222222,2742.809523809524,3699.090909090909,5026.857142857143,2210.1111111111113,6213.777777777777,4358.375,370.0,519.0,503.0,235.0,314.0,323.5,131.0,168.5,267.0,121.0,139.0,229.0,948.6860611747878,976.1923471981396,963.5196212762029,0.9285714285714286,0.7142857142857143,0.5714285714285714,65.39953090779025,69.54431854762477,61.06343088005269,0.9285714285714286,0.7142857142857143,0.6153846153846154,0.07142857142857142,0.2857142857142857,0.07692307692307693,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.9563530778164925
45,14,210,284,174,0.2990368048552101,0.44790546572967627,0.19944489293482245,0.4986153924003624,0.7131553979611749,0.38005026713242224,0.13771784051410446,0.1614383777571166,0.09057319856278047,1521.8,2279.090909090909,1518.5,1652.4,2480.875,1635.388888888889,2009.8235294117646,2185.6,1405.2105263157894,1766.7777777777778,3236.222222222222,1582.888888888889,107.0,120.0,119.0,141.0,174.0,106.0,146.5,171.5,140.5,134.0,172.0,130.0,1859.4258887464025,1635.38996668952,1844.5194083442937,1.0,0.5714285714285714,0.6428571428571429,50.16104959810151,45.29016910447191,62.315816894008016,1.0,0.5714285714285714,0.6923076923076923,0.0,0.35714285714285715,0.15384615384615385,0.0,0.07142857142857142,0.15384615384615385,0.0,0.0,0.0,0.9529694154084398
46,117,217,441,447,0.29728613733718967,0.34380605061727393,0.4785763384912615,0.39420963800231174,0.3537974754352126,0.4797176413477082,0.09560968773559968,0.06358462922527179,0.04202264269749891,1047.0,4084.0,4794.0,2063.55,3573.2631578947367,4202.176470588235,2730.95,4270.1578947368425,3623.3,2178.8571428571427,4695.1,5283.090909090909,365.0,439.0,409.0,131.5,351.5,272.5,104.5,260.5,311.5,108.0,205.0,266.0,1959.4791195385594,1968.6114146667248,1957.556034024971,0.9285714285714286,0.5,0.5,52.138320807133695,91.62142418216457,66.7157334381136,0.9285714285714286,0.5384615384615384,0.6363636363636364,0.0,0.46153846153846156,0.18181818181818182,0.07142857142857142,0.0,0.18181818181818182,0.0,0.0,0.0,0.9450793650793651
47,27,29,31,31,0.17444091593774969,0.21756932718158598,0.16506437132234808,0.2671171639326776,0.21728157420047486,0.3473380345193358,0.1784530570043179,0.1113393485938284,0.10215354721997573,609.125,254.53846153846155,480.9,392.45,342.6,496.6666666666667,172.5,464.6875,325.5238095238095,273.5,518.9166666666666,283.3,17.0,15.0,27.0,16.0,17.5,21.0,21.5,24.0,20.0,28.0,26.0,40.0,1393.9494967457836,1404.1980099104383,1420.557702125115,0.0,0.0,0.0,11.874671491450856,10.177379978004183,13.414679961198399,0.0,0.0,0.0,0.2857142857142857,0.07142857142857142,0.0,0.2857142857142857,0.5714285714285714,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.7857142857142857,0.18329554043839758
48,92,382,403,376,0.33317588448552915,0.3989128436642091,0.3079293184986347,0.44099491502012766,0.4363611580600016,0.4368689878932638,0.09730567422153943,0.11521157245599163,0.11086028738618267,1250.75,2371.3333333333335,2792.5555555555557,3107.0588235294117,3323.909090909091,3170.777777777778,3002.5416666666665,2259.5625,2311.3888888888887,2943.0,1837.6666666666667,2771.3636363636365,316.0,277.0,230.0,165.0,218.5,179.0,131.5,96.5,192.0,95.0,73.0,92.0,1139.646699745659,1107.5029932909417,1116.9983603043136,0.8571428571428571,0.6428571428571429,0.5714285714285714,81.89582606750575,72.1604098311387,87.21853114893293,0.8571428571428571,0.6428571428571429,0.5714285714285714,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.9163945578231294
49,132,101,155,212,0.20391104411532018,0.1978543399630724,0.26837446812102184,0.34604915539107156,0.41949715398776943,0.4471612346644182,0.12359633870985927,0.06862099101764417,0.09194990326401142,876.0,1058.2222222222222,807.5555555555555,1242.2105263157894,2617.45,2064.75,1023.9473684210526,2189.5,3018.2,1151.7142857142858,3146.222222222222,3993.5714285714284,159.0,269.0,257.0,66.0,186.0,119.0,34.0,70.0,199.5,39.0,55.0,54.0,1643.4947442973573,1603.8747876441923,1632.8082513066347,1.0,0.8571428571428571,0.6428571428571429,35.37957321333579,55.957471407980975,56.424358281461274,1.0,0.9230769230769231,0.6923076923076923,0.0,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.9821428571428573
50,130,252,256,274,0.28853344706834416,0.2778788481289616,0.3209099932558941,0.4789300279395659,0.4313852024352028,0.4649130823098793,0.09258717723704199,0.04855173046078251,0.06461768667121967,2794.3333333333335,2419.230769230769,3275.1111111111113,2515.153846153846,2006.0,2773.55,2936.5238095238096,2931.9444444444443,2847.0526315789475,3556.5,3205.6666666666665,1709.625,205.0,155.0,158.0,176.0,179.5,178.5,198.5,198.0,202.5,233.0,220.0,133.0,1126.9525388687393,974.4902885874789,1157.3112303048372,0.5,0.21428571428571427,0.07142857142857142,62.384448606876376,65.8046281997974,60.987282985052715,0.5,0.21428571428571427,0.07692307692307693,0.35714285714285715,0.35714285714285715,0.46153846153846156,0.07142857142857142,0.35714285714285715,0.46153846153846156,0.07142857142857142,0.07142857142857142,0.0,0.7028881145954317
51,44,284,450,452,0.2585455405310303,0.35422451838145075,0.30728633006017425,0.42916921059232166,0.4533286669686166,0.4211277573033079,0.1672024935073632,0.12998780359644999,0.17488399267698995,1502.6153846153845,2601.7,3800.6666666666665,3316.176470588235,5079.0,4748.294117647059,3164.1111111111113,3202.0625,4722.444444444444,2355.0,4616.3,4420.111111111111,450.0,404.0,399.0,168.0,294.0,307.5,119.0,241.5,278.0,123.0,139.0,204.0,1338.424152605498,1406.67968208768,1377.9407210038942,0.8571428571428571,0.35714285714285715,0.21428571428571427,78.46089413899452,90.74148026152086,105.06719996100037,0.8571428571428571,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.5,0.0,0.07142857142857142,0.0,0.8616931216931217
52,146,321,412,505,0.41151882551120117,0.35420985346453815,0.3754228299076686,0.5540453580502458,0.46294712008222705,0.48788092445939685,0.11110623691769245,0.054516507325339386,0.022286734688716826,682.2857142857143,3381.375,2438.25,3076.235294117647,1476.7894736842106,2533.3529411764707,1656.5,4178.65,3953.0555555555557,2254.5,4501.888888888889,4389.0,333.0,423.0,344.0,121.5,291.0,254.0,96.0,106.5,203.0,111.0,99.0,156.0,1773.8090267085058,1746.701770147139,1789.0732418194914,0.7857142857142857,0.35714285714285715,0.5714285714285714,55.71694417646352,83.08230598536322,96.08213911844405,0.8461538461538461,0.35714285714285715,0.5714285714285714,0.07692307692307693,0.6428571428571429,0.07142857142857142,0.07692307692307693,0.0,0.2857142857142857,0.0,0.0,0.07142857142857142,0.8978939217963608
53,10,50,54,54,0.17129858904540957,0.1845762457883257,0.18677198706879697,0.39985544446513777,0.40040398445151554,0.3901217173602003,0.16219920799531742,0.18726285558813358,0.09838733229924071,460.72727272727275,533.125,415.42857142857144,481.52941176470586,919.8823529411765,541.625,592.421052631579,749.2727272727273,650.7,450.44444444444446,524.8888888888889,454.6923076923077,34.0,37.0,24.0,35.0,37.5,28.5,26.5,34.0,35.5,26.0,50.0,35.0,1011.622132455298,1021.0625240453766,1016.5757850299369,0.42857142857142855,0.2857142857142857,0.07142857142857142,20.84914178996431,20.897287409162477,20.65161332637152,0.42857142857142855,0.2857142857142857,0.07142857142857142,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.0,0.21428571428571427,0.5,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.7170445956160242
